customerID,Name,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_rate,Churn Score,CLTV,Churn Reason,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Age,Under 30,Married,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Streaming Music,Premium Tech Support,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Score.1,Churn Category
3606-TWKGI,Kanak Bhatta,Male,1,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Cash,3207.0,40929.0,Yes,1,84,2494,Extra data charges,1,United States,California,Rowland Heights,91748,"33.976753, -117.897367",33.976753,-117.897367,68,No,No,No,0,Offer D,980.4,11,No,No,No,0.0,300,12745.199999999999,53974.200000000004,1,Churned,84,Competitor
6323-AYBRX,Prithivi Saaru,Male,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,eSewa,580.5,32988.0,Yes,1,83,5084,Price too high,1,United States,California,Ontario,91762,"34.057256, -117.667677",34.057256,-117.667677,51,No,No,No,0,None,798.9,0,No,No,No,426.6,0,47135.1,79696.5,3,Churned,83,Price
4385-GZQXV,Chandani Pant,Female,1,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Cash,2833.5,45336.0,Yes,1,81,3810,Product dissatisfaction,1,United States,California,Ontario,91764,"34.074087, -117.605618",34.074087,-117.605618,68,No,No,No,0,Offer D,282.9,9,Yes,Yes,Yes,0.0,0,4526.4,49862.399999999994,1,Churned,81,Competitor
6366-ZGQGL,Tej Magar,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mobile Banking,744.0,744.0,Yes,1,73,5087,Service dissatisfaction,1,United States,California,Pomona,91766,"34.042286, -117.756106",34.042286,-117.756106,60,No,No,No,0,Offer E,0.0,29,No,No,Yes,0.0,0,0.0,744.0,2,Churned,73,Dissatisfaction
5940-AHUHD,Jayanta Tamang,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,eSewa,2118.0,2118.0,Yes,1,69,3338,Lack of self-service on Website,1,United States,California,Pomona,91768,"34.067932, -117.785168",34.067932,-117.785168,30,No,No,No,0,Offer E,1337.7,41,No,No,Yes,0.0,0,1337.7,3455.7,2,Churned,69,Attitude
6432-TWQLB,Ratna Raut,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Cash,2562.0,12033.0,Yes,1,80,3676,Network reliability,1,United States,California,Rosemead,91770,"34.065108, -118.082791",34.065108,-118.082791,51,No,Yes,Yes,1,Offer E,1268.7,16,No,Yes,Yes,1361.1,0,6343.5,17015.4,3,Churned,80,Dissatisfaction
4484-GLZOU,Shantee Thakur,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Cash,3151.5,168745.5,Yes,1,65,4839,Don't know,1,United States,California,San Dimas,91773,"34.102119, -117.815532",34.102119,-117.815532,20,Yes,Yes,Yes,6,None,317.7,48,Yes,No,Yes,828.0,0,16520.399999999998,184437.90000000002,2,Churned,65,Other
9512-UIBFX,Balram Poudel,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,eSewa,2854.5,53398.5,Yes,1,68,4643,Don't know,1,United States,California,West Covina,91791,"34.061634, -117.893169",34.061634,-117.893169,52,No,Yes,Yes,6,None,45.3,28,Yes,No,Yes,305.1,0,815.4,53908.8,3,Churned,68,Other
5583-SXDAG,Anmol Deuba,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Cash,2100.0,2100.0,Yes,1,97,4094,Don't know,1,United States,California,Alhambra,91803,"34.074736, -118.145959",34.074736,-118.145959,41,No,Yes,Yes,1,Offer E,574.5,18,No,No,No,0.0,300,574.5,2974.5,3,Churned,90,Other
3488-PGMQJ,Manjul Jha,Male,1,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Cash,2235.0,18196.5,Yes,1,80,4345,Poor expertise of online support,1,United States,California,Alpine,91901,"32.827184, -116.703729",32.827184,-116.703729,66,No,No,No,0,None,53.4,7,No,No,Yes,0.0,0,427.2,18623.699999999997,2,Churned,80,Dissatisfaction
3580-REOAC,Neel Kathayat,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),1345.5,13062.0,Yes,1,83,4061,Poor expertise of phone support,1,United States,California,Bonita,91902,"32.67117, -117.00232",32.67117,-117.00232,34,No,No,No,0,None,1487.3999999999999,17,No,No,Yes,0.0,0,14874.0,27936.0,2,Churned,83,Competitor
7534-BFESC,Nihar Danwar,Male,1,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2283.0,51381.0,Yes,1,98,2018,Price too high,1,United States,California,Boulevard,91905,"32.677097, -116.304991",32.677097,-116.304991,69,No,No,No,0,Offer C,926.1,15,No,No,Yes,0.0,0,22226.4,73607.4,2,Churned,91,Competitor
6390-DSAZX,Bishala Sigdel,Female,0,No,Yes,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,eSewa,2208.0,2208.0,Yes,1,80,2565,Product dissatisfaction,1,United States,California,Guatay,91931,"32.857946, -116.561917",32.857946,-116.561917,21,Yes,No,No,0,None,185.70000000000002,52,Yes,No,Yes,0.0,0,185.70000000000002,2393.7,1,Churned,80,Competitor
8098-LLAZX,Aastha Magar,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Cash,2863.5,11883.0,Yes,1,85,3677,Service dissatisfaction,1,United States,California,Jacumba,91934,"32.649787, -116.2237",32.649787,-116.2237,74,No,No,No,0,Offer E,948.3,2,No,No,Yes,0.0,0,3793.2,15676.199999999999,3,Churned,85,Competitor
0265-EDXBD,Hans Pyakurel,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2247.0,69100.5,Yes,1,69,4105,Lack of self-service on Website,1,United States,California,Mount Laguna,91948,"32.830852, -116.444601",32.830852,-116.444601,76,No,Yes,Yes,2,Offer C,1420.2,10,No,No,Yes,0.0,0,45446.4,114546.9,2,Churned,69,Attitude
7563-BIUPC,Rajiv Nepal,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Cash,2418.0,12466.5,Yes,1,69,5715,Network reliability,1,United States,California,Borrego Springs,92004,"33.200369, -116.192313",33.200369,-116.192313,30,No,No,No,0,Offer E,173.4,52,No,No,No,1093.1999999999998,1200,867.0,13440.3,2,Churned,69,Competitor
2321-OMBXY,Naina Koirala,Female,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),2409.0,91759.5,Yes,1,81,2071,Limited range of services,1,United States,California,Carlsbad,92009,"33.098018, -117.258203",33.098018,-117.258203,55,No,Yes,Yes,1,Offer C,1264.2,19,Yes,Yes,Yes,0.0,0,48039.6,139799.1,1,Churned,81,Other
2840-XANRC,Saugat Acharya,Male,1,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Cash,2794.5,66931.5,Yes,1,73,2212,Lack of affordable download/upload speed,1,United States,California,Del Mar,92014,"32.948262, -117.256086",32.948262,-117.256086,77,No,Yes,Yes,1,Offer C,483.00000000000006,12,Yes,No,Yes,0.0,0,11592.0,78523.50000000001,2,Churned,73,Competitor
5020-ZSTTY,Rasmi Karki,Female,1,No,No,54,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mobile Banking,2473.5,130503.00000000001,Yes,1,83,4149,Long distance charges,1,United States,California,El Cajon,92020,"32.79697, -116.969082",32.79697,-116.969082,70,No,No,No,0,Offer B,362.4,5,Yes,Yes,Yes,0.0,0,19569.600000000002,150072.6,1,Churned,83,Competitor
5804-LEPIM,Rabina Neupane,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2110.5,4171.5,Yes,1,73,2671,Extra data charges,1,United States,California,Escondido,92029,"33.079834, -117.134275",33.079834,-117.134275,74,No,No,No,0,Offer E,395.1,10,No,No,Yes,0.0,0,790.2,4961.7,3,Churned,73,Other
0122-OAHPZ,Deepika Gharti,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2215.5,15337.5,Yes,1,67,2473,Price too high,1,United States,California,Oceanside,92057,"33.254497, -117.285879",33.254497,-117.285879,29,Yes,No,No,0,None,858.6,26,Yes,No,Yes,390.9,0,6010.2,20956.800000000003,3,Churned,67,Competitor
2868-SNELZ,Tejaswi Parajuli,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,eSewa,2418.0,4674.0,Yes,1,92,2683,Product dissatisfaction,1,United States,California,Pala,92059,"33.384345, -117.072619",33.384345,-117.072619,54,No,No,No,0,None,159.60000000000002,20,No,No,Yes,0.0,0,319.20000000000005,4993.2,1,Churned,92,Competitor
4322-RCYMT,Narayan Shrestha,Male,0,Yes,Yes,68,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mobile Banking,2274.0,158818.5,Yes,1,81,4903,Service dissatisfaction,1,United States,California,Palomar Mountain,92060,"33.309852, -116.823091",33.309852,-116.823091,63,No,Yes,Yes,1,Offer A,875.4,18,Yes,Yes,No,0.0,2700,59527.2,221045.69999999998,3,Churned,81,Competitor
6680-NENYN,Siddhi Lamsal,Female,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Cash,3138.0,142795.5,Yes,1,91,5250,Lack of self-service on Website,1,United States,California,Pauma Valley,92061,"33.313828, -116.940501",33.313828,-116.940501,24,Yes,No,No,0,None,386.40000000000003,59,Yes,No,Yes,0.0,0,16615.2,159410.7,1,Churned,91,Competitor
1343-EHPYB,Adesh Khadgi,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Cash,3102.0,198090.0,Yes,1,98,4352,Network reliability,1,United States,California,Ranchita,92066,"33.215251, -116.53633",33.215251,-116.53633,61,No,Yes,Yes,2,None,1468.5,13,Yes,No,Yes,0.0,0,92515.50000000001,290605.5,2,Churned,91,Competitor
2034-GDRCN,Kripa Khadgi,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Cash,2712.0,5046.0,Yes,1,76,4157,Don't know,1,United States,California,Valley Center,92082,"33.25283, -116.986079",33.25283,-116.986079,47,No,No,No,0,Offer E,315.9,8,Yes,No,Yes,0.0,0,631.8,5677.799999999999,3,Churned,76,Other
0219-YTZUE,Subham Lohani,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mobile Banking,2544.0,11157.0,Yes,1,73,4939,Don't know,1,United States,California,San Diego,92103,"32.747484, -117.166877",32.747484,-117.166877,26,Yes,Yes,Yes,5,Offer E,863.1,19,Yes,No,Yes,0.0,0,3452.4,14609.400000000001,3,Churned,73,Competitor
0623-IIHUG,Nitisha Pokhrel,Female,1,No,No,21,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Cash,1257.0,25203.0,Yes,1,97,4778,Don't know,1,United States,California,San Diego,92104,"32.741499, -117.127409",32.741499,-117.127409,77,No,No,No,0,None,0.0,8,No,No,Yes,0.0,0,0.0,25203.0,1,Churned,90,Competitor
4572-DVCGN,Eshuma Mainali,Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mobile Banking,2407.5,25380.0,Yes,1,85,3598,Poor expertise of online support,1,United States,California,San Diego,92105,"32.741859, -117.090353",32.741859,-117.090353,40,No,No,No,0,None,813.0,11,Yes,No,Yes,0.0,0,8130.0,33510.0,3,Churned,85,Competitor
9057-MSWCO,Hardik Thakuri,Male,1,Yes,No,27,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),922.5,24153.0,Yes,1,91,2927,Poor expertise of phone support,1,United States,California,San Diego,92108,"32.774046, -117.142454",32.774046,-117.142454,71,No,Yes,No,0,None,0.0,13,No,No,No,0.0,4200,0.0,28353.0,1,Churned,91,Competitor
1010-DIAUQ,Aditya Basnet,Male,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mobile Banking,2895.0,14776.5,Yes,1,98,5383,Price too high,1,United States,California,San Diego,92116,"32.765299, -117.122565",32.765299,-117.122565,54,No,No,No,0,Offer E,625.8,8,Yes,No,Yes,0.0,0,3129.0,17905.5,3,Churned,91,Competitor
0259-GBZSH,Dilip Chalise,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Cash,2569.5,5445.0,Yes,1,73,3878,Product dissatisfaction,1,United States,California,San Diego,92122,"32.85723, -117.209774",32.85723,-117.209774,22,Yes,No,No,0,Offer E,1212.9,27,Yes,No,Yes,0.0,0,2425.8,7870.8,1,Churned,73,Competitor
9601-BRXPO,Chandani Rupakheti,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mobile Banking,3148.5,76995.0,Yes,1,66,3642,Service dissatisfaction,1,United States,California,San Diego,92129,"32.961064, -117.134917",32.961064,-117.134917,48,No,Yes,Yes,1,Offer C,267.3,10,Yes,Yes,Yes,0.0,0,6682.5,83677.5,3,Churned,66,Competitor
6905-NIQIN,Lalit Dangol,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,eSewa,1519.5,1519.5,Yes,1,76,2431,Don't know,1,United States,California,San Diego,92154,"32.578103, -117.012975",32.578103,-117.012975,26,Yes,No,No,0,Offer E,443.4,59,Yes,No,Yes,0.0,0,443.4,1962.8999999999999,1,Churned,76,Competitor
5167-ZFFMM,Nischay Manandhar,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),2725.5,2725.5,Yes,1,81,3424,Network reliability,1,United States,California,Indio,92201,"33.713891, -116.237257",33.713891,-116.237257,64,No,No,No,0,Offer E,256.8,24,Yes,No,Yes,0.0,0,256.8,2982.2999999999997,3,Churned,81,Competitor
4895-TMWIR,Chandra Deuba,Male,1,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,eSewa,598.5,6442.5,Yes,1,80,5888,Limited range of services,1,United States,California,Indian Wells,92210,"33.537646, -116.291089",33.537646,-116.291089,79,No,Yes,Yes,1,None,886.1999999999999,0,No,No,No,0.0,0,9748.2,16190.7,1,Churned,80,Competitor
0533-BNWKF,Kalpita Samal,Female,1,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Cash,2563.5,146241.0,Yes,1,100,5502,Lack of affordable download/upload speed,1,United States,California,Palm Desert,92211,"33.762759, -116.324817",33.762759,-116.324817,66,No,Yes,Yes,2,Offer B,1284.6,27,No,No,No,0.0,2700,70653.0,219593.99999999997,1,Churned,91,Competitor
6599-CEBNN,Isha Raut,Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),2218.5,75733.5,Yes,1,94,5795,Long distance charges,1,United States,California,Desert Hot Springs,92240,"33.948558, -116.516976",33.948558,-116.516976,63,No,No,No,0,Offer C,46.5,14,No,No,Yes,0.0,0,1581.0,77314.5,3,Churned,94,Competitor
0979-PHULV,Akul Gharti,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),2983.5,210228.0,Yes,1,80,4020,Extra data charges,1,United States,California,Holtville,92250,"32.811001, -115.152865",32.811001,-115.152865,30,No,Yes,Yes,2,Offer A,1464.0,26,Yes,No,Yes,0.0,0,101016.0,311244.0,3,Churned,80,Competitor
4800-VHZKI,Sabita Sharma,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,eSewa,597.0,597.0,Yes,1,92,3351,Price too high,1,United States,California,Niland,92257,"33.345825, -115.596574",33.345825,-115.596574,59,No,No,No,0,Offer E,1098.9,0,No,No,No,0.0,0,1098.9,1695.9,3,Churned,92,Competitor
7989-CHGTL,Ravin Samal,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,eSewa,588.0,588.0,Yes,1,95,3448,Product dissatisfaction,1,United States,California,North Palm Springs,92258,"33.906496, -116.569499",33.906496,-116.569499,52,No,No,No,0,Offer E,425.1,0,No,No,No,0.0,0,425.1,1013.1000000000001,1,Churned,95,Competitor
0334-GDDSO,Binod Khadgi,Male,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Cash,2440.5,7011.0,Yes,1,73,2818,Service dissatisfaction,1,United States,California,Ocotillo,92259,"32.698964, -115.886656",32.698964,-115.886656,77,No,No,No,0,Offer E,276.6,14,No,No,Yes,0.0,0,829.8000000000001,7840.8,1,Churned,73,Competitor
0578-SKVMF,Pinki Paneru,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Cash,2499.0,55377.0,Yes,1,88,3804,Lack of self-service on Website,1,United States,California,Seeley,92273,"32.790282, -115.689559",32.790282,-115.689559,23,Yes,Yes,Yes,4,None,120.3,53,Yes,No,Yes,0.0,0,2646.6,58023.6,1,Churned,88,Competitor
5564-NEMQO,Mahita Mali,Female,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mobile Banking,2259.0,2259.0,Yes,1,67,4902,Network reliability,1,United States,California,Thermal,92274,"33.53604, -116.119222",33.53604,-116.119222,80,No,No,No,0,Offer E,1052.7,17,No,No,No,0.0,600,1052.7,3911.7,2,Churned,67,Dissatisfaction
9063-ZGTUY,Bipasha Khadgi,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,eSewa,582.0,35476.5,Yes,1,82,4221,Don't know,1,United States,California,Adelanto,92301,"34.667815, -117.536183",34.667815,-117.536183,22,Yes,Yes,Yes,3,None,1388.1000000000001,0,No,No,No,0.0,0,84674.1,120150.6,3,Churned,82,Price
2957-LOLHO,Shaswat Danwar,Male,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mobile Banking,1362.0,15567.0,Yes,1,68,2887,Don't know,1,United States,California,Apple Valley,92307,"34.55082, -117.122396",34.55082,-117.122396,49,No,No,No,0,None,333.59999999999997,14,No,No,Yes,0.0,0,4003.2,19570.199999999997,3,Churned,68,Competitor
7752-XUSCI,Durga Baral,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Cash,3177.0,191893.5,Yes,1,84,4105,Don't know,1,United States,California,Crestline,92325,"34.248061, -117.29028",34.248061,-117.29028,20,Yes,No,No,0,None,321.0,71,Yes,No,Yes,0.0,0,19260.0,211153.5,2,Churned,84,Other
4110-PFEUZ,Mankumari Jha,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,eSewa,2086.5,2086.5,Yes,1,73,2792,Competitor had better devices,1,United States,California,Daggett,92327,"34.875144, -116.821698",34.875144,-116.821698,54,No,No,No,0,Offer E,893.4000000000001,13,No,No,Yes,0.0,0,893.4000000000001,2979.9,1,Churned,73,Competitor
0256-LTHVJ,Nirmala Khadka,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Cash,2431.5,66813.0,Yes,1,98,5201,Competitor had better devices,1,United States,California,Ludlow,92338,"34.702766, -116.093376",34.702766,-116.093376,58,No,Yes,Yes,1,Offer C,505.50000000000006,13,Yes,No,Yes,0.0,0,14154.000000000002,80967.0,1,Churned,91,Competitor
0880-TKATG,Bikram Rupakheti,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Cash,3034.5,11577.0,Yes,1,84,4417,Competitor had better devices,1,United States,California,Lucerne Valley,92356,"34.508417, -116.856103",34.508417,-116.856103,21,Yes,Yes,Yes,3,Offer E,286.8,48,Yes,No,Yes,0.0,0,1147.2,12724.199999999999,1,Churned,84,Competitor
3811-VBYBZ,Saugat Mahatto,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Cash,2994.0,20197.5,Yes,1,98,2031,Competitor had better devices,1,United States,California,Lytle Creek,92358,"34.238162, -117.534306",34.238162,-117.534306,61,No,No,No,0,None,1410.9,2,Yes,No,No,0.0,300,9876.300000000001,30373.800000000003,1,Churned,91,Competitor
4640-UHDOS,Siya Lohani,Female,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Cash,1678.5,22030.5,Yes,1,91,4498,Competitor had better devices,1,United States,California,Phelan,92371,"34.441123, -117.537886",34.441123,-117.537886,60,No,Yes,Yes,3,Offer D,571.5,27,Yes,No,Yes,0.0,0,7429.5,29460.0,1,Churned,91,Competitor
3583-EKAPL,Subham Gauchan,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Cash,1650.0,1650.0,Yes,1,71,4877,Competitor had better devices,1,United States,California,Redlands,92373,"34.003243, -117.138286",34.003243,-117.138286,25,Yes,No,No,0,None,1416.6,53,Yes,No,Yes,0.0,0,1416.6,3066.6,1,Churned,71,Competitor
9399-APLBT,Mithila Parajuli,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Cash,2241.0,2241.0,Yes,1,80,5980,Competitor had better devices,1,United States,California,Rialto,92377,"34.156758, -117.404686",34.156758,-117.404686,52,No,Yes,No,0,None,657.3,8,No,No,Yes,0.0,0,657.3,2898.3,1,Churned,80,Competitor
2359-KMGLI,Neel Vaidya,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Cash,2407.5,55845.0,Yes,1,77,4418,Competitor had better devices,1,United States,California,Running Springs,92382,"34.186211, -117.07683",34.186211,-117.07683,52,No,No,No,0,Offer C,1479.0,20,No,No,Yes,0.0,0,35495.99999999999,91341.0,1,Churned,77,Competitor
0306-JAELE,Vaibhav Khadgi,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Cash,2883.0,13602.0,Yes,1,66,4192,Competitor had better devices,1,United States,California,Tecopa,92389,"35.824572, -116.274755",35.824572,-116.274755,61,No,No,No,0,None,932.7,11,Yes,Yes,Yes,0.0,0,4663.5,18265.499999999996,1,Churned,66,Competitor
6227-HWPWX,Madhuri Rajbanshi,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mobile Banking,2070.0,29844.0,Yes,1,73,5671,Competitor had better devices,1,United States,California,Victorville,92392,"34.486835, -117.362274",34.486835,-117.362274,40,No,No,No,0,Offer D,140.1,28,No,No,Yes,0.0,0,2101.5,31945.499999999996,1,Churned,73,Competitor
0447-BEMNG,Salina Manandhar,Female,0,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mobile Banking,1359.0,64350.0,Yes,1,65,4926,Price too high,1,United States,California,Wrightwood,92397,"34.358321, -117.618263",34.358321,-117.618263,28,Yes,Yes,Yes,3,None,0.0,58,Yes,No,No,0.0,4200,0.0,68550.0,1,Churned,65,Price
5949-XIKAE,Maiya Mainali,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Cash,2506.5,20401.5,Yes,1,65,2879,Product dissatisfaction,1,United States,California,San Bernardino,92401,"34.105935, -117.2914",34.105935,-117.2914,32,No,Yes,Yes,1,None,969.6,25,No,No,Yes,0.0,0,7756.8,28158.3,1,Churned,65,Dissatisfaction
8372-JUXUI,Bhavesh Magar,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2230.5,2230.5,Yes,1,93,2814,Service dissatisfaction,1,United States,California,San Bernardino,92410,"34.106922, -117.297553",34.106922,-117.297553,32,No,No,No,0,None,420.59999999999997,2,No,No,Yes,0.0,0,420.59999999999997,2651.1,1,Churned,93,Competitor
0388-EOPEX,Bhakti Neupane,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Cash,2232.0,4182.0,Yes,1,77,4263,Lack of self-service on Website,1,United States,California,Riverside,92503,"33.890046, -117.455583",33.890046,-117.455583,28,Yes,Yes,Yes,1,None,293.7,41,No,No,Yes,0.0,0,587.4,4769.400000000001,1,Churned,77,Attitude
8205-OTCHB,Diwash Basnet,Male,0,No,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mobile Banking,1312.5,27108.0,Yes,1,66,3099,Network reliability,1,United States,California,Riverside,92506,"33.930931, -117.361788",33.930931,-117.361788,51,No,No,No,0,Offer D,0.0,16,Yes,No,Yes,0.0,0,0.0,27108.0,3,Churned,66,Dissatisfaction
6235-VDHOM,Sajina Limbu,Female,1,No,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Cash,853.5,3931.5000000000005,Yes,1,89,4099,Limited range of services,1,United States,California,Riverside,92509,"34.004379, -117.447864",34.004379,-117.447864,77,No,No,No,0,Offer E,0.0,26,No,No,Yes,0.0,0,0.0,3931.5000000000005,2,Churned,89,Dissatisfaction
